Event,Lap,Driver,GapToLeader_Secs
Singapore Grand Prix,57.0,LAW,123.274
Singapore Grand Prix,57.0,COL,122.416
Singapore Grand Prix,57.0,BOR,134.19
Singapore Grand Prix,57.0,OCO,134.636
Singapore Grand Prix,57.0,GAS,136.019
Singapore Grand Prix,57.0,HUL,135.061
Singapore Grand Prix,58.0,RUS,0.0
Singapore Grand Prix,58.0,VER,6.22
Singapore Grand Prix,58.0,NOR,7.141
Singapore Grand Prix,58.0,PIA,9.904
Singapore Grand Prix,58.0,ANT,28.804
Singapore Grand Prix,58.0,LEC,35.571
Singapore Grand Prix,58.0,ALO,81.777
Singapore Grand Prix,58.0,HAM,29.735
Singapore Grand Prix,58.0,BEA,93.602
Singapore Grand Prix,58.0,SAI,110.235
Singapore Grand Prix,58.0,HAD,109.622
Singapore Grand Prix,58.0,TSU,113.746
Singapore Grand Prix,58.0,STR,122.084
Singapore Grand Prix,58.0,ALB,123.485
Singapore Grand Prix,58.0,LAW,125.077
Singapore Grand Prix,58.0,COL,129.729
Singapore Grand Prix,58.0,BOR,136.003
Singapore Grand Prix,58.0,OCO,136.52
Singapore Grand Prix,58.0,GAS,137.401
Singapore Grand Prix,58.0,HUL,136.987
Singapore Grand Prix,59.0,RUS,0.0
Singapore Grand Prix,59.0,VER,5.814
Singapore Grand Prix,59.0,NOR,6.555
Singapore Grand Prix,59.0,PIA,9.105
Singapore Grand Prix,59.0,ANT,30.3
Singapore Grand Prix,59.0,LEC,36.57
Singapore Grand Prix,59.0,ALO,81.376
Singapore Grand Prix,59.0,HAM,32.497
Singapore Grand Prix,59.0,BEA,93.425
Singapore Grand Prix,59.0,SAI,109.558
Singapore Grand Prix,59.0,HAD,111.781
Singapore Grand Prix,59.0,TSU,114.275
Singapore Grand Prix,59.0,STR,121.732
Singapore Grand Prix,59.0,ALB,122.872
Singapore Grand Prix,59.0,LAW,124.737
Singapore Grand Prix,59.0,COL,132.98
Singapore Grand Prix,59.0,BOR,137.71
Singapore Grand Prix,59.0,OCO,138.269
Singapore Grand Prix,59.0,GAS,139.095
Singapore Grand Prix,59.0,HUL,138.759
Singapore Grand Prix,60.0,RUS,0.0
Singapore Grand Prix,60.0,VER,5.627
Singapore Grand Prix,60.0,NOR,6.406
Singapore Grand Prix,60.0,PIA,8.582
Singapore Grand Prix,60.0,ANT,30.676
Singapore Grand Prix,60.0,LEC,37.817
Singapore Grand Prix,60.0,ALO,80.938
Singapore Grand Prix,60.0,HAM,36.582
Singapore Grand Prix,60.0,BEA,93.48
Singapore Grand Prix,60.0,SAI,108.503
Singapore Grand Prix,60.0,HAD,112.385
Singapore Grand Prix,60.0,TSU,114.738
Singapore Grand Prix,60.0,STR,121.202
Singapore Grand Prix,60.0,ALB,122.139
Singapore Grand Prix,60.0,LAW,124.216
Singapore Grand Prix,60.0,COL,136.812
Singapore Grand Prix,60.0,BOR,140.518
Singapore Grand Prix,60.0,OCO,141.031
Singapore Grand Prix,60.0,GAS,142.027
Singapore Grand Prix,60.0,HUL,141.557
Singapore Grand Prix,61.0,RUS,0.0
Singapore Grand Prix,61.0,VER,5.406
Singapore Grand Prix,61.0,NOR,6.271
Singapore Grand Prix,61.0,PIA,8.215
Singapore Grand Prix,61.0,ANT,30.813
Singapore Grand Prix,61.0,LEC,42.887
Singapore Grand Prix,61.0,ALO,80.911
Singapore Grand Prix,61.0,HAM,68.993
Singapore Grand Prix,61.0,BEA,93.754
Singapore Grand Prix,61.0,SAI,107.209
Singapore Grand Prix,61.0,HAD,113.79
Singapore Grand Prix,61.0,TSU,115.724
Singapore Grand Prix,61.0,STR,120.945
Singapore Grand Prix,61.0,ALB,121.775
Singapore Grand Prix,61.0,LAW,123.6
Singapore Grand Prix,61.0,COL,139.345
Singapore Grand Prix,61.0,BOR,143.208
Singapore Grand Prix,61.0,OCO,143.588
Singapore Grand Prix,61.0,GAS,143.916
Singapore Grand Prix,61.0,HUL,145.495
Singapore Grand Prix,62.0,RUS,0.0
Singapore Grand Prix,62.0,VER,5.43
Singapore Grand Prix,62.0,NOR,6.066
Singapore Grand Prix,62.0,PIA,8.146
Singapore Grand Prix,62.0,ANT,33.681
Singapore Grand Prix,62.0,LEC,45.996
Singapore Grand Prix,62.0,ALO,80.667
Singapore Grand Prix,62.0,HAM,80.251
Singapore Grand Prix,62.0,BEA,93.527
United States Grand Prix,1.0,VER,0.0
United States Grand Prix,1.0,GAS,8.521
United States Grand Prix,1.0,ANT,5.057
United States Grand Prix,1.0,ALO,7.489
United States Grand Prix,1.0,LEC,1.465
United States Grand Prix,1.0,STR,10.149
United States Grand Prix,1.0,TSU,6.527
United States Grand Prix,1.0,ALB,16.728
United States Grand Prix,1.0,HUL,7.103
United States Grand Prix,1.0,LAW,8.007
United States Grand Prix,1.0,OCO,9.068
United States Grand Prix,1.0,NOR,2.235
United States Grand Prix,1.0,COL,9.855
United States Grand Prix,1.0,HAM,2.969
United States Grand Prix,1.0,BOR,9.249
United States Grand Prix,1.0,SAI,6.159
United States Grand Prix,1.0,HAD,10.835
United States Grand Prix,1.0,RUS,4.165
United States Grand Prix,1.0,PIA,3.868
United States Grand Prix,1.0,BEA,5.73
United States Grand Prix,2.0,VER,0.0
United States Grand Prix,2.0,GAS,11.328
United States Grand Prix,2.0,ANT,6.246
United States Grand Prix,2.0,ALO,9.674
United States Grand Prix,2.0,LEC,1.7269999999999999
United States Grand Prix,2.0,STR,13.557
United States Grand Prix,2.0,TSU,8.33
United States Grand Prix,2.0,ALB,19.045
United States Grand Prix,2.0,HUL,8.929
United States Grand Prix,2.0,LAW,10.499
United States Grand Prix,2.0,OCO,13.286
United States Grand Prix,2.0,NOR,2.644
United States Grand Prix,2.0,COL,12.655
United States Grand Prix,2.0,HAM,3.556
United States Grand Prix,2.0,BOR,11.792
United States Grand Prix,2.0,SAI,7.229
United States Grand Prix,2.0,HAD,14.783
United States Grand Prix,2.0,RUS,4.835
United States Grand Prix,2.0,PIA,4.314
United States Grand Prix,2.0,BEA,7.968
United States Grand Prix,3.0,VER,0.0
United States Grand Prix,3.0,GAS,13.208
United States Grand Prix,3.0,ANT,6.5600000000000005
United States Grand Prix,3.0,ALO,11.192
United States Grand Prix,3.0,LEC,2.443
United States Grand Prix,3.0,STR,15.669
United States Grand Prix,3.0,TSU,8.358
United States Grand Prix,3.0,ALB,20.699
United States Grand Prix,3.0,HUL,10.411
United States Grand Prix,3.0,LAW,12.012
United States Grand Prix,3.0,OCO,16.255
United States Grand Prix,3.0,NOR,3.088
United States Grand Prix,3.0,COL,14.827
United States Grand Prix,3.0,HAM,3.782
United States Grand Prix,3.0,BOR,13.756
United States Grand Prix,3.0,SAI,7.487
United States Grand Prix,3.0,HAD,17.785
United States Grand Prix,3.0,RUS,5.493
United States Grand Prix,3.0,PIA,4.616
United States Grand Prix,3.0,BEA,9.631
United States Grand Prix,4.0,VER,0.0
United States Grand Prix,4.0,GAS,14.888
United States Grand Prix,4.0,ANT,7.586
United States Grand Prix,4.0,ALO,12.78
United States Grand Prix,4.0,LEC,3.263
United States Grand Prix,4.0,STR,17.504
United States Grand Prix,4.0,TSU,9.345
United States Grand Prix,4.0,ALB,22.845
United States Grand Prix,4.0,HUL,11.849
United States Grand Prix,4.0,LAW,13.918
United States Grand Prix,4.0,OCO,18.584
United States Grand Prix,4.0,NOR,3.779
United States Grand Prix,4.0,COL,16.912
United States Grand Prix,4.0,HAM,4.476
United States Grand Prix,4.0,BOR,15.673
United States Grand Prix,4.0,SAI,8.367
United States Grand Prix,4.0,HAD,20.106
United States Grand Prix,4.0,RUS,6.611
United States Grand Prix,4.0,PIA,5.618
United States Grand Prix,4.0,BEA,10.984
United States Grand Prix,5.0,VER,0.0
United States Grand Prix,5.0,GAS,16.212
United States Grand Prix,5.0,ANT,8.101
United States Grand Prix,5.0,ALO,14.039
United States Grand Prix,5.0,LEC,3.029
United States Grand Prix,5.0,STR,18.937
United States Grand Prix,5.0,TSU,10.029
United States Grand Prix,5.0,ALB,24.434
United States Grand Prix,5.0,HUL,12.614
United States Grand Prix,5.0,LAW,15.168
United States Grand Prix,5.0,OCO,20.135
United States Grand Prix,5.0,NOR,3.857
United States Grand Prix,5.0,COL,18.434
United States Grand Prix,5.0,HAM,4.991
United States Grand Prix,5.0,BOR,17.013
United States Grand Prix,5.0,SAI,8.85
United States Grand Prix,5.0,HAD,21.657
United States Grand Prix,5.0,RUS,7.192
United States Grand Prix,5.0,PIA,5.989
United States Grand Prix,5.0,BEA,11.606
United States Grand Prix,6.0,VER,0.0
United States Grand Prix,6.0,GAS,18.285
United States Grand Prix,6.0,ANT,35.342
United States Grand Prix,6.0,ALO,16.441
United States Grand Prix,6.0,LEC,3.017
United States Grand Prix,6.0,STR,21.804
United States Grand Prix,6.0,TSU,10.714
United States Grand Prix,6.0,ALB,26.212
United States Grand Prix,6.0,HUL,14.805
United States Grand Prix,6.0,LAW,17.436
United States Grand Prix,6.0,OCO,23.093
United States Grand Prix,6.0,NOR,4.476
United States Grand Prix,6.0,COL,21.027
United States Grand Prix,6.0,HAM,5.584
United States Grand Prix,6.0,BOR,18.986
United States Grand Prix,6.0,SAI,58.709
United States Grand Prix,6.0,HAD,24.176
United States Grand Prix,6.0,RUS,7.871
United States Grand Prix,6.0,PIA,6.711
United States Grand Prix,6.0,BEA,13.207
United States Grand Prix,7.0,VER,0.0
United States Grand Prix,7.0,GAS,26.944
United States Grand Prix,7.0,ANT,51.1
United States Grand Prix,7.0,ALO,23.258
United States Grand Prix,7.0,LEC,5.02
United States Grand Prix,7.0,STR,35.059
United States Grand Prix,7.0,TSU,15.699
United States Grand Prix,7.0,ALB,37.873
United States Grand Prix,7.0,HUL,21.099
United States Grand Prix,7.0,LAW,25.344
United States Grand Prix,7.0,OCO,36.522
United States Grand Prix,7.0,NOR,9.359
United States Grand Prix,7.0,COL,33.351
United States Grand Prix,7.0,HAM,10.446
United States Grand Prix,7.0,BOR,27.31
United States Grand Prix,7.0,HAD,38.371
United States Grand Prix,7.0,RUS,13.063
United States Grand Prix,7.0,PIA,12.61
United States Grand Prix,7.0,BEA,18.357
United States Grand Prix,8.0,VER,0.0
United States Grand Prix,8.0,GAS,21.194
United States Grand Prix,8.0,ANT,37.931
United States Grand Prix,8.0,ALO,19.791
United States Grand Prix,8.0,LEC,3.185
United States Grand Prix,8.0,STR,24.544
United States Grand Prix,8.0,TSU,13.291
United States Grand Prix,8.0,ALB,39.498
United States Grand Prix,8.0,HUL,18.459
United States Grand Prix,8.0,LAW,20.527
United States Grand Prix,8.0,OCO,26.281
United States Grand Prix,8.0,NOR,5.789
United States Grand Prix,8.0,COL,23.863
United States Grand Prix,8.0,HAM,6.862
United States Grand Prix,8.0,BOR,21.849
United States Grand Prix,8.0,HAD,27.639
United States Grand Prix,8.0,RUS,10.286
United States Grand Prix,8.0,PIA,9.465
United States Grand Prix,8.0,BEA,15.285
United States Grand Prix,9.0,VER,0.0
United States Grand Prix,9.0,GAS,19.399
United States Grand Prix,9.0,ANT,34.067
United States Grand Prix,9.0,ALO,17.472
United States Grand Prix,9.0,LEC,2.832
United States Grand Prix,9.0,STR,22.066
United States Grand Prix,9.0,TSU,10.908
United States Grand Prix,9.0,ALB,36.102
United States Grand Prix,9.0,HUL,15.773
United States Grand Prix,9.0,LAW,18.6
United States Grand Prix,9.0,OCO,24.027
United States Grand Prix,9.0,NOR,4.699
United States Grand Prix,9.0,COL,21.426
United States Grand Prix,9.0,HAM,6.038
United States Grand Prix,9.0,BOR,20.1
United States Grand Prix,9.0,HAD,26.185
United States Grand Prix,9.0,RUS,8.72
United States Grand Prix,9.0,PIA,7.38
United States Grand Prix,9.0,BEA,12.753
United States Grand Prix,10.0,VER,0.0
United States Grand Prix,10.0,GAS,21.224
United States Grand Prix,10.0,ANT,34.213
United States Grand Prix,10.0,ALO,19.01
United States Grand Prix,10.0,LEC,3.007
United States Grand Prix,10.0,STR,23.724
United States Grand Prix,10.0,TSU,11.762
United States Grand Prix,10.0,ALB,36.468
United States Grand Prix,10.0,HUL,17.199
United States Grand Prix,10.0,LAW,20.278
United States Grand Prix,10.0,OCO,25.799
United States Grand Prix,10.0,NOR,4.829
United States Grand Prix,10.0,COL,23.211
United States Grand Prix,10.0,HAM,6.447
United States Grand Prix,10.0,BOR,22.04
United States Grand Prix,10.0,HAD,28.013
United States Grand Prix,10.0,RUS,9.563
United States Grand Prix,10.0,PIA,8.535
United States Grand Prix,10.0,BEA,13.762
United States Grand Prix,11.0,VER,0.0
United States Grand Prix,11.0,GAS,22.7
United States Grand Prix,11.0,ANT,34.483
United States Grand Prix,11.0,ALO,20.312
United States Grand Prix,11.0,LEC,3.3890000000000002
United States Grand Prix,11.0,STR,25.767
United States Grand Prix,11.0,TSU,12.793
United States Grand Prix,11.0,ALB,36.871
United States Grand Prix,11.0,HUL,17.704
United States Grand Prix,11.0,LAW,21.854
United States Grand Prix,11.0,OCO,27.411
United States Grand Prix,11.0,NOR,4.877
United States Grand Prix,11.0,COL,25.197
United States Grand Prix,11.0,HAM,6.837
United States Grand Prix,11.0,BOR,23.591
United States Grand Prix,11.0,HAD,29.73
United States Grand Prix,11.0,RUS,10.377
United States Grand Prix,11.0,PIA,9.011
United States Grand Prix,11.0,BEA,14.659
United States Grand Prix,12.0,VER,0.0
United States Grand Prix,12.0,GAS,24.882
United States Grand Prix,12.0,ANT,34.882
United States Grand Prix,12.0,ALO,21.771
United States Grand Prix,12.0,LEC,4.125
United States Grand Prix,12.0,STR,27.602
United States Grand Prix,12.0,TSU,13.894
United States Grand Prix,12.0,ALB,37.435
United States Grand Prix,12.0,HUL,18.628
United States Grand Prix,12.0,LAW,23.924
United States Grand Prix,12.0,OCO,29.659
United States Grand Prix,12.0,NOR,5.215
United States Grand Prix,12.0,COL,28.993
United States Grand Prix,12.0,HAM,7.121
United States Grand Prix,12.0,BOR,25.762
United States Grand Prix,12.0,HAD,31.547
United States Grand Prix,12.0,RUS,11.402
United States Grand Prix,12.0,PIA,10.255
United States Grand Prix,12.0,BEA,15.859
United States Grand Prix,13.0,VER,0.0
United States Grand Prix,13.0,GAS,26.73
United States Grand Prix,13.0,ANT,35.433
United States Grand Prix,13.0,ALO,23.29
United States Grand Prix,13.0,LEC,4.337
United States Grand Prix,13.0,STR,29.392
United States Grand Prix,13.0,TSU,14.862
United States Grand Prix,13.0,ALB,38.248
United States Grand Prix,13.0,HUL,20.19
United States Grand Prix,13.0,LAW,25.603
United States Grand Prix,13.0,OCO,32.03
United States Grand Prix,13.0,NOR,5.342
United States Grand Prix,13.0,COL,31.13
United States Grand Prix,13.0,HAM,7.465
United States Grand Prix,13.0,BOR,27.514
United States Grand Prix,13.0,HAD,33.585
United States Grand Prix,13.0,RUS,12.412
United States Grand Prix,13.0,PIA,10.95
United States Grand Prix,13.0,BEA,16.909
United States Grand Prix,14.0,VER,0.0
United States Grand Prix,14.0,GAS,28.739
United States Grand Prix,14.0,ANT,36.773
United States Grand Prix,14.0,ALO,24.756
United States Grand Prix,14.0,LEC,5.054
United States Grand Prix,14.0,STR,31.23
United States Grand Prix,14.0,TSU,15.95
United States Grand Prix,14.0,ALB,39.417
United States Grand Prix,14.0,HUL,21.096
United States Grand Prix,14.0,LAW,27.527
United States Grand Prix,14.0,OCO,34.176
United States Grand Prix,14.0,NOR,5.713
United States Grand Prix,14.0,COL,33.466
United States Grand Prix,14.0,HAM,7.864
United States Grand Prix,14.0,BOR,29.933
United States Grand Prix,14.0,HAD,35.677
United States Grand Prix,14.0,RUS,13.326
United States Grand Prix,14.0,PIA,11.875
United States Grand Prix,14.0,BEA,18.043
United States Grand Prix,15.0,VER,0.0
United States Grand Prix,15.0,GAS,30.672
United States Grand Prix,15.0,ANT,37.856
United States Grand Prix,15.0,ALO,25.908
United States Grand Prix,15.0,LEC,6.3
United States Grand Prix,15.0,STR,32.316
United States Grand Prix,15.0,TSU,16.737
United States Grand Prix,15.0,ALB,39.892
United States Grand Prix,15.0,HUL,21.906
United States Grand Prix,15.0,LAW,28.971
United States Grand Prix,15.0,OCO,35.903
United States Grand Prix,15.0,NOR,6.894
United States Grand Prix,15.0,COL,34.92
United States Grand Prix,15.0,HAM,8.272
United States Grand Prix,15.0,BOR,51.725
United States Grand Prix,15.0,HAD,37.369
United States Grand Prix,15.0,RUS,13.926
United States Grand Prix,15.0,PIA,12.367
United States Grand Prix,15.0,BEA,18.916
United States Grand Prix,16.0,VER,0.0
United States Grand Prix,16.0,GAS,32.584
United States Grand Prix,16.0,ANT,39.828
United States Grand Prix,16.0,ALO,27.093
United States Grand Prix,16.0,LEC,6.888
United States Grand Prix,16.0,STR,33.706
United States Grand Prix,16.0,TSU,17.768
United States Grand Prix,16.0,ALB,41.01
United States Grand Prix,16.0,HUL,22.734
United States Grand Prix,16.0,LAW,30.674
United States Grand Prix,16.0,OCO,37.797
United States Grand Prix,16.0,NOR,7.737
United States Grand Prix,16.0,COL,36.873
United States Grand Prix,16.0,HAM,9.044
United States Grand Prix,16.0,BOR,52.464
United States Grand Prix,16.0,HAD,39.335
United States Grand Prix,16.0,RUS,14.914
United States Grand Prix,16.0,PIA,13.202
United States Grand Prix,16.0,BEA,19.875
United States Grand Prix,17.0,VER,0.0
United States Grand Prix,17.0,GAS,34.108
United States Grand Prix,17.0,ANT,41.3
United States Grand Prix,17.0,ALO,28.288
United States Grand Prix,17.0,LEC,7.334
United States Grand Prix,17.0,STR,35.097
United States Grand Prix,17.0,TSU,18.824
United States Grand Prix,17.0,ALB,42.874
United States Grand Prix,17.0,HUL,23.623
United States Grand Prix,17.0,LAW,31.888
United States Grand Prix,17.0,OCO,40.082
United States Grand Prix,17.0,NOR,7.911
United States Grand Prix,17.0,COL,38.973
United States Grand Prix,17.0,HAM,9.639
United States Grand Prix,17.0,BOR,52.897
United States Grand Prix,17.0,HAD,42.364
United States Grand Prix,17.0,RUS,15.649000000000001
United States Grand Prix,17.0,PIA,13.776
United States Grand Prix,17.0,BEA,20.776
United States Grand Prix,18.0,VER,0.0
United States Grand Prix,18.0,GAS,35.956
United States Grand Prix,18.0,ANT,42.767
United States Grand Prix,18.0,ALO,29.445
United States Grand Prix,18.0,LEC,7.808
United States Grand Prix,18.0,STR,36.535
United States Grand Prix,18.0,TSU,19.83
United States Grand Prix,18.0,ALB,45.351
United States Grand Prix,18.0,HUL,24.498
United States Grand Prix,18.0,LAW,33.294
United States Grand Prix,18.0,OCO,42.158
United States Grand Prix,18.0,NOR,8.598
United States Grand Prix,18.0,COL,41.203
United States Grand Prix,18.0,HAM,10.216
United States Grand Prix,18.0,BOR,53.55
United States Grand Prix,18.0,HAD,44.756
United States Grand Prix,18.0,RUS,16.516
United States Grand Prix,18.0,PIA,14.363
United States Grand Prix,18.0,BEA,21.891
United States Grand Prix,19.0,VER,0.0
United States Grand Prix,19.0,GAS,38.247
United States Grand Prix,19.0,ANT,44.906
United States Grand Prix,19.0,ALO,30.595
United States Grand Prix,19.0,LEC,9.044
United States Grand Prix,19.0,STR,38.711
United States Grand Prix,19.0,TSU,20.828
United States Grand Prix,19.0,ALB,47.67
United States Grand Prix,19.0,HUL,25.457
United States Grand Prix,19.0,LAW,34.668
United States Grand Prix,19.0,OCO,44.48
United States Grand Prix,19.0,NOR,9.747
United States Grand Prix,19.0,COL,43.474
United States Grand Prix,19.0,HAM,10.867
United States Grand Prix,19.0,BOR,54.341
United States Grand Prix,19.0,HAD,46.995
United States Grand Prix,19.0,RUS,17.2
United States Grand Prix,19.0,PIA,14.693999999999999
United States Grand Prix,19.0,BEA,23.014
United States Grand Prix,20.0,VER,0.0
United States Grand Prix,20.0,GAS,41.424
United States Grand Prix,20.0,ANT,46.611
United States Grand Prix,20.0,ALO,32.53
United States Grand Prix,20.0,LEC,9.579
United States Grand Prix,20.0,STR,40.341
United States Grand Prix,20.0,TSU,22.047
United States Grand Prix,20.0,ALB,49.519
United States Grand Prix,20.0,HUL,26.75
United States Grand Prix,20.0,LAW,36.243
United States Grand Prix,20.0,OCO,47.7
United States Grand Prix,20.0,NOR,10.288
United States Grand Prix,20.0,COL,45.338
United States Grand Prix,20.0,HAM,11.538
United States Grand Prix,20.0,BOR,55.156
United States Grand Prix,20.0,HAD,48.929
United States Grand Prix,20.0,RUS,17.839
United States Grand Prix,20.0,PIA,15.503
United States Grand Prix,20.0,BEA,24.007
United States Grand Prix,21.0,VER,0.0
United States Grand Prix,21.0,GAS,43.178
United States Grand Prix,21.0,ANT,48.086
United States Grand Prix,21.0,ALO,33.937
United States Grand Prix,21.0,LEC,11.629
United States Grand Prix,21.0,STR,41.672
United States Grand Prix,21.0,TSU,23.278
United States Grand Prix,21.0,ALB,51.576
United States Grand Prix,21.0,HUL,27.966
United States Grand Prix,21.0,LAW,37.893
United States Grand Prix,21.0,OCO,49.577
United States Grand Prix,21.0,NOR,10.818999999999999
United States Grand Prix,21.0,COL,46.914
United States Grand Prix,21.0,HAM,12.625
United States Grand Prix,21.0,BOR,56.437
United States Grand Prix,21.0,HAD,51.11
United States Grand Prix,21.0,RUS,18.878
United States Grand Prix,21.0,PIA,16.129
United States Grand Prix,21.0,BEA,25.225
United States Grand Prix,22.0,VER,0.0
United States Grand Prix,22.0,GAS,44.621
United States Grand Prix,22.0,ANT,49.17
United States Grand Prix,22.0,ALO,34.703
United States Grand Prix,22.0,LEC,14.301
United States Grand Prix,22.0,STR,42.704
United States Grand Prix,22.0,TSU,24.12
United States Grand Prix,22.0,ALB,53.131
United States Grand Prix,22.0,HUL,28.888
United States Grand Prix,22.0,LAW,38.909
United States Grand Prix,22.0,OCO,51.274
United States Grand Prix,22.0,NOR,11.035
United States Grand Prix,22.0,COL,48.334
United States Grand Prix,22.0,HAM,14.208
United States Grand Prix,22.0,BOR,57.613
United States Grand Prix,22.0,HAD,54.686
United States Grand Prix,22.0,RUS,19.125
United States Grand Prix,22.0,PIA,16.808
United States Grand Prix,22.0,BEA,26.043
United States Grand Prix,23.0,VER,0.0
United States Grand Prix,23.0,GAS,46.426
United States Grand Prix,23.0,ANT,50.161
United States Grand Prix,23.0,ALO,36.549
United States Grand Prix,23.0,LEC,34.406
United States Grand Prix,23.0,STR,43.884
United States Grand Prix,23.0,TSU,25.131
United States Grand Prix,23.0,ALB,54.224
United States Grand Prix,23.0,HUL,29.758
United States Grand Prix,23.0,LAW,40.326
United States Grand Prix,23.0,OCO,53.042
United States Grand Prix,23.0,NOR,10.863
United States Grand Prix,23.0,COL,51.503
United States Grand Prix,23.0,HAM,14.055
United States Grand Prix,23.0,BOR,58.752
United States Grand Prix,23.0,HAD,56.472
United States Grand Prix,23.0,RUS,19.818
United States Grand Prix,23.0,PIA,17.255
United States Grand Prix,23.0,BEA,27.297
United States Grand Prix,24.0,VER,0.0
United States Grand Prix,24.0,GAS,48.091
United States Grand Prix,24.0,ANT,51.345
United States Grand Prix,24.0,ALO,38.001
United States Grand Prix,24.0,LEC,34.306
United States Grand Prix,24.0,STR,45.36
United States Grand Prix,24.0,TSU,26.229
United States Grand Prix,24.0,ALB,55.599
United States Grand Prix,24.0,HUL,31.132
United States Grand Prix,24.0,LAW,41.892
United States Grand Prix,24.0,OCO,55.739
United States Grand Prix,24.0,NOR,11.086
United States Grand Prix,24.0,COL,53.784
United States Grand Prix,24.0,HAM,14.957
United States Grand Prix,24.0,BOR,60.173
United States Grand Prix,24.0,HAD,58.022
United States Grand Prix,24.0,RUS,20.454
United States Grand Prix,24.0,PIA,18.131
United States Grand Prix,24.0,BEA,28.398
United States Grand Prix,25.0,VER,0.0
United States Grand Prix,25.0,GAS,50.125
United States Grand Prix,25.0,ANT,52.819
United States Grand Prix,25.0,ALO,39.362
United States Grand Prix,25.0,LEC,33.969
United States Grand Prix,25.0,STR,47.156
United States Grand Prix,25.0,TSU,27.56
United States Grand Prix,25.0,ALB,56.815
United States Grand Prix,25.0,HUL,32.535
United States Grand Prix,25.0,LAW,43.59
United States Grand Prix,25.0,OCO,76.685
United States Grand Prix,25.0,NOR,11.18
United States Grand Prix,25.0,COL,55.959
United States Grand Prix,25.0,HAM,16.135
United States Grand Prix,25.0,BOR,61.527
United States Grand Prix,25.0,HAD,59.843
United States Grand Prix,25.0,RUS,21.48
United States Grand Prix,25.0,PIA,19.307
United States Grand Prix,25.0,BEA,29.667
United States Grand Prix,26.0,VER,0.0
United States Grand Prix,26.0,GAS,51.84
United States Grand Prix,26.0,ANT,53.513
United States Grand Prix,26.0,ALO,40.836
United States Grand Prix,26.0,LEC,33.286
United States Grand Prix,26.0,STR,48.632
United States Grand Prix,26.0,TSU,28.618
United States Grand Prix,26.0,ALB,57.953
United States Grand Prix,26.0,HUL,34.712
United States Grand Prix,26.0,LAW,44.736
United States Grand Prix,26.0,OCO,76.525
United States Grand Prix,26.0,NOR,11.154
United States Grand Prix,26.0,COL,58.656
United States Grand Prix,26.0,HAM,16.681
United States Grand Prix,26.0,BOR,62.816
United States Grand Prix,26.0,HAD,61.353
United States Grand Prix,26.0,RUS,22.098
United States Grand Prix,26.0,PIA,20.119
United States Grand Prix,26.0,BEA,30.613
United States Grand Prix,27.0,VER,0.0
United States Grand Prix,27.0,GAS,53.912
United States Grand Prix,27.0,ANT,54.415
United States Grand Prix,27.0,ALO,41.862
United States Grand Prix,27.0,LEC,32.585
United States Grand Prix,27.0,STR,50.004
United States Grand Prix,27.0,TSU,29.45
United States Grand Prix,27.0,ALB,58.26
United States Grand Prix,27.0,HUL,35.169
United States Grand Prix,27.0,LAW,45.704
United States Grand Prix,27.0,OCO,76.129
United States Grand Prix,27.0,NOR,10.81
United States Grand Prix,27.0,COL,60.208
United States Grand Prix,27.0,HAM,16.807
United States Grand Prix,27.0,BOR,63.557
United States Grand Prix,27.0,HAD,62.797
United States Grand Prix,27.0,RUS,22.429
United States Grand Prix,27.0,PIA,20.807
United States Grand Prix,27.0,BEA,31.34
United States Grand Prix,28.0,VER,0.0
United States Grand Prix,28.0,GAS,76.196
United States Grand Prix,28.0,ANT,54.67
United States Grand Prix,28.0,ALO,42.992
United States Grand Prix,28.0,LEC,31.596
United States Grand Prix,28.0,STR,51.861
United States Grand Prix,28.0,TSU,30.623
United States Grand Prix,28.0,ALB,58.51
United States Grand Prix,28.0,HUL,35.486
United States Grand Prix,28.0,LAW,46.779
United States Grand Prix,28.0,OCO,75.549
United States Grand Prix,28.0,NOR,10.454
United States Grand Prix,28.0,COL,61.605
United States Grand Prix,28.0,HAM,17.085
United States Grand Prix,28.0,BOR,64.479
United States Grand Prix,28.0,HAD,64.458
United States Grand Prix,28.0,RUS,22.915
United States Grand Prix,28.0,PIA,21.462
United States Grand Prix,28.0,BEA,33.044
United States Grand Prix,29.0,VER,0.0
United States Grand Prix,29.0,GAS,76.67
United States Grand Prix,29.0,ANT,54.944
United States Grand Prix,29.0,ALO,44.227
United States Grand Prix,29.0,LEC,31.543
United States Grand Prix,29.0,STR,71.159
United States Grand Prix,29.0,TSU,33.149
United States Grand Prix,29.0,ALB,58.801
United States Grand Prix,29.0,HUL,35.939
United States Grand Prix,29.0,LAW,47.982
United States Grand Prix,29.0,OCO,75.261
United States Grand Prix,29.0,NOR,10.127
United States Grand Prix,29.0,COL,62.783
United States Grand Prix,29.0,HAM,17.241
United States Grand Prix,29.0,BOR,64.933
United States Grand Prix,29.0,HAD,83.989
United States Grand Prix,29.0,RUS,23.67
United States Grand Prix,29.0,PIA,22.346
United States Grand Prix,29.0,BEA,34.254
United States Grand Prix,30.0,VER,0.0
United States Grand Prix,30.0,GAS,75.927
United States Grand Prix,30.0,ANT,55.421
United States Grand Prix,30.0,ALO,46.806
United States Grand Prix,30.0,LEC,30.173
United States Grand Prix,30.0,STR,71.005
United States Grand Prix,30.0,TSU,53.232
United States Grand Prix,30.0,ALB,58.874
