EventName,Lap,Driver,GapToLeader_Secs
United States Grand Prix,53.0,TSU,54.611
United States Grand Prix,53.0,ALB,75.124
United States Grand Prix,53.0,SAR,83.137
United States Grand Prix,53.0,HUL,83.841
United States Grand Prix,53.0,BOT,91.979
United States Grand Prix,53.0,ZHO,97.219
United States Grand Prix,53.0,MAG,98.785
United States Grand Prix,53.0,RIC,106.927
United States Grand Prix,53.0,HAM,3.6390000000000002
United States Grand Prix,53.0,LEC,19.5
United States Grand Prix,54.0,VER,0.0
United States Grand Prix,54.0,NOR,10.097
United States Grand Prix,54.0,SAI,13.963
United States Grand Prix,54.0,PER,17.861
United States Grand Prix,54.0,RUS,25.2
United States Grand Prix,54.0,GAS,46.845
United States Grand Prix,54.0,STR,48.846
United States Grand Prix,54.0,TSU,55.281
United States Grand Prix,54.0,ALB,77.257
United States Grand Prix,54.0,SAR,84.331
United States Grand Prix,54.0,HUL,85.862
United States Grand Prix,54.0,BOT,93.322
United States Grand Prix,54.0,ZHO,99.031
United States Grand Prix,54.0,MAG,105.569
United States Grand Prix,54.0,RIC,107.729
United States Grand Prix,54.0,HAM,2.879
United States Grand Prix,54.0,LEC,20.753
United States Grand Prix,55.0,VER,0.0
United States Grand Prix,55.0,NOR,9.983
United States Grand Prix,55.0,SAI,14.293
United States Grand Prix,55.0,PER,17.738
United States Grand Prix,55.0,RUS,24.542
United States Grand Prix,55.0,GAS,46.934
United States Grand Prix,55.0,STR,48.191
United States Grand Prix,55.0,TSU,76.583
United States Grand Prix,55.0,ALB,79.26
United States Grand Prix,55.0,SAR,85.827
United States Grand Prix,55.0,HUL,87.314
United States Grand Prix,55.0,BOT,95.242
United States Grand Prix,55.0,ZHO,103.913
United States Grand Prix,55.0,MAG,108.409
United States Grand Prix,55.0,RIC,109.189
United States Grand Prix,55.0,HAM,1.819
United States Grand Prix,55.0,LEC,22.274
United States Grand Prix,56.0,VER,0.0
United States Grand Prix,56.0,NOR,10.73
United States Grand Prix,56.0,SAI,15.134
United States Grand Prix,56.0,PER,18.46
United States Grand Prix,56.0,RUS,24.999
United States Grand Prix,56.0,GAS,47.996
United States Grand Prix,56.0,STR,48.696
United States Grand Prix,56.0,TSU,74.385
United States Grand Prix,56.0,ALB,81.714
United States Grand Prix,56.0,SAR,87.998
United States Grand Prix,56.0,HUL,89.904
United States Grand Prix,56.0,BOT,98.601
United States Grand Prix,56.0,HAM,2.225
United States Grand Prix,56.0,LEC,24.662
Mexico City Grand Prix,1.0,VER,0.0
Mexico City Grand Prix,1.0,GAS,6.289
Mexico City Grand Prix,1.0,PER,17.872
Mexico City Grand Prix,1.0,ALO,9.067
Mexico City Grand Prix,1.0,LEC,1.577
Mexico City Grand Prix,1.0,STR,11.159
Mexico City Grand Prix,1.0,SAR,10.271
Mexico City Grand Prix,1.0,MAG,8.713
Mexico City Grand Prix,1.0,TSU,9.443
Mexico City Grand Prix,1.0,ALB,7.483
Mexico City Grand Prix,1.0,ZHO,6.829
Mexico City Grand Prix,1.0,HUL,5.908
Mexico City Grand Prix,1.0,RIC,3.194
Mexico City Grand Prix,1.0,OCO,10.617
Mexico City Grand Prix,1.0,NOR,9.751
Mexico City Grand Prix,1.0,HAM,3.7720000000000002
Mexico City Grand Prix,1.0,SAI,2.305
Mexico City Grand Prix,1.0,RUS,5.445
Mexico City Grand Prix,1.0,BOT,7.987
Mexico City Grand Prix,1.0,PIA,5.087
Mexico City Grand Prix,2.0,VER,0.0
Mexico City Grand Prix,2.0,GAS,7.873
Mexico City Grand Prix,2.0,ALO,11.896
Mexico City Grand Prix,2.0,LEC,1.698
Mexico City Grand Prix,2.0,STR,13.702
Mexico City Grand Prix,2.0,SAR,12.882
Mexico City Grand Prix,2.0,MAG,10.553
Mexico City Grand Prix,2.0,TSU,10.995
Mexico City Grand Prix,2.0,ALB,9.176
Mexico City Grand Prix,2.0,ZHO,8.482
Mexico City Grand Prix,2.0,HUL,7.106
Mexico City Grand Prix,2.0,RIC,3.513
Mexico City Grand Prix,2.0,OCO,13.321
Mexico City Grand Prix,2.0,NOR,12.189
Mexico City Grand Prix,2.0,HAM,4.227
Mexico City Grand Prix,2.0,SAI,2.746
Mexico City Grand Prix,2.0,RUS,6.086
Mexico City Grand Prix,2.0,BOT,9.794
Mexico City Grand Prix,2.0,PIA,5.644
Mexico City Grand Prix,3.0,VER,0.0
Mexico City Grand Prix,3.0,GAS,9.104
Mexico City Grand Prix,3.0,ALO,14.152
Mexico City Grand Prix,3.0,LEC,2.082
Mexico City Grand Prix,3.0,STR,16.434
Mexico City Grand Prix,3.0,SAR,15.002
Mexico City Grand Prix,3.0,MAG,12.037
Mexico City Grand Prix,3.0,TSU,12.482
Mexico City Grand Prix,3.0,ALB,10.404
Mexico City Grand Prix,3.0,ZHO,9.769
Mexico City Grand Prix,3.0,HUL,8.268
Mexico City Grand Prix,3.0,RIC,4.106
Mexico City Grand Prix,3.0,OCO,17.204
Mexico City Grand Prix,3.0,NOR,13.251
Mexico City Grand Prix,3.0,HAM,4.816
Mexico City Grand Prix,3.0,SAI,3.326
Mexico City Grand Prix,3.0,RUS,6.783
Mexico City Grand Prix,3.0,BOT,11.257
Mexico City Grand Prix,3.0,PIA,6.167
Mexico City Grand Prix,4.0,VER,0.0
Mexico City Grand Prix,4.0,GAS,9.645
Mexico City Grand Prix,4.0,ALO,19.564
Mexico City Grand Prix,4.0,LEC,2.189
Mexico City Grand Prix,4.0,STR,23.029
Mexico City Grand Prix,4.0,SAR,20.709
Mexico City Grand Prix,4.0,MAG,12.724
Mexico City Grand Prix,4.0,TSU,13.679
Mexico City Grand Prix,4.0,ALB,11.066
Mexico City Grand Prix,4.0,ZHO,10.222
Mexico City Grand Prix,4.0,HUL,8.897
Mexico City Grand Prix,4.0,RIC,4.314
Mexico City Grand Prix,4.0,OCO,24.231
Mexico City Grand Prix,4.0,NOR,14.01
Mexico City Grand Prix,4.0,HAM,4.995
Mexico City Grand Prix,4.0,SAI,3.534
Mexico City Grand Prix,4.0,RUS,7.211
Mexico City Grand Prix,4.0,BOT,12.092
Mexico City Grand Prix,4.0,PIA,6.108
Mexico City Grand Prix,5.0,VER,0.0
Mexico City Grand Prix,5.0,GAS,10.463
Mexico City Grand Prix,5.0,ALO,16.518
Mexico City Grand Prix,5.0,LEC,2.109
Mexico City Grand Prix,5.0,STR,18.092
Mexico City Grand Prix,5.0,SAR,17.105
Mexico City Grand Prix,5.0,MAG,14.143
Mexico City Grand Prix,5.0,TSU,14.735
Mexico City Grand Prix,5.0,ALB,12.068
Mexico City Grand Prix,5.0,ZHO,11.377
Mexico City Grand Prix,5.0,HUL,9.822
Mexico City Grand Prix,5.0,RIC,4.468
Mexico City Grand Prix,5.0,OCO,19.302
Mexico City Grand Prix,5.0,NOR,15.33
Mexico City Grand Prix,5.0,HAM,5.34
Mexico City Grand Prix,5.0,SAI,3.487
Mexico City Grand Prix,5.0,RUS,7.494
Mexico City Grand Prix,5.0,BOT,13.331
Mexico City Grand Prix,5.0,PIA,6.548
Mexico City Grand Prix,6.0,VER,0.0
Mexico City Grand Prix,6.0,GAS,11.113
Mexico City Grand Prix,6.0,ALO,17.895
Mexico City Grand Prix,6.0,LEC,2.153
Mexico City Grand Prix,6.0,STR,19.336
Mexico City Grand Prix,6.0,SAR,18.458
Mexico City Grand Prix,6.0,MAG,14.844
Mexico City Grand Prix,6.0,TSU,15.426
Mexico City Grand Prix,6.0,ALB,12.922
Mexico City Grand Prix,6.0,ZHO,12.126
Mexico City Grand Prix,6.0,HUL,10.239
Mexico City Grand Prix,6.0,RIC,4.555
Mexico City Grand Prix,6.0,OCO,20.285
Mexico City Grand Prix,6.0,NOR,16.188
Mexico City Grand Prix,6.0,HAM,5.301
Mexico City Grand Prix,6.0,SAI,3.626
Mexico City Grand Prix,6.0,RUS,7.608
Mexico City Grand Prix,6.0,BOT,13.895
Mexico City Grand Prix,6.0,PIA,6.616
Mexico City Grand Prix,7.0,VER,0.0
Mexico City Grand Prix,7.0,GAS,11.952
Mexico City Grand Prix,7.0,ALO,20.19
Mexico City Grand Prix,7.0,LEC,2.189
Mexico City Grand Prix,7.0,STR,20.745
Mexico City Grand Prix,7.0,SAR,19.285
Mexico City Grand Prix,7.0,MAG,15.86
Mexico City Grand Prix,7.0,TSU,16.242
Mexico City Grand Prix,7.0,ALB,13.871
Mexico City Grand Prix,7.0,ZHO,12.942
Mexico City Grand Prix,7.0,HUL,11.335
Mexico City Grand Prix,7.0,RIC,4.9190000000000005
Mexico City Grand Prix,7.0,OCO,21.475
Mexico City Grand Prix,7.0,NOR,17.005
Mexico City Grand Prix,7.0,HAM,5.555
Mexico City Grand Prix,7.0,SAI,3.842
Mexico City Grand Prix,7.0,RUS,8.362
Mexico City Grand Prix,7.0,BOT,14.785
Mexico City Grand Prix,7.0,PIA,7.274
Mexico City Grand Prix,8.0,VER,0.0
Mexico City Grand Prix,8.0,GAS,13.424
Mexico City Grand Prix,8.0,ALO,21.901
Mexico City Grand Prix,8.0,LEC,2.156
Mexico City Grand Prix,8.0,STR,22.467
Mexico City Grand Prix,8.0,SAR,21.015
Mexico City Grand Prix,8.0,MAG,17.407
Mexico City Grand Prix,8.0,TSU,18.45
Mexico City Grand Prix,8.0,ALB,15.176
Mexico City Grand Prix,8.0,ZHO,14.237
Mexico City Grand Prix,8.0,HUL,12.901
Mexico City Grand Prix,8.0,RIC,5.592
Mexico City Grand Prix,8.0,OCO,23.206
Mexico City Grand Prix,8.0,NOR,19.191
Mexico City Grand Prix,8.0,HAM,6.494
Mexico City Grand Prix,8.0,SAI,4.194
Mexico City Grand Prix,8.0,RUS,9.206
Mexico City Grand Prix,8.0,BOT,16.101
Mexico City Grand Prix,8.0,PIA,7.915
Mexico City Grand Prix,9.0,VER,0.0
Mexico City Grand Prix,9.0,GAS,15.164
Mexico City Grand Prix,9.0,ALO,23.668
Mexico City Grand Prix,9.0,LEC,2.6109999999999998
Mexico City Grand Prix,9.0,STR,24.383
Mexico City Grand Prix,9.0,SAR,22.631
Mexico City Grand Prix,9.0,MAG,18.712
Mexico City Grand Prix,9.0,TSU,24.14
Mexico City Grand Prix,9.0,ALB,16.864
Mexico City Grand Prix,9.0,ZHO,15.909
Mexico City Grand Prix,9.0,HUL,14.539
Mexico City Grand Prix,9.0,RIC,6.312
Mexico City Grand Prix,9.0,OCO,25.123
Mexico City Grand Prix,9.0,NOR,21.574
Mexico City Grand Prix,9.0,HAM,7.24
Mexico City Grand Prix,9.0,SAI,4.783
Mexico City Grand Prix,9.0,RUS,10.088
Mexico City Grand Prix,9.0,BOT,17.708
Mexico City Grand Prix,9.0,PIA,9.119
Mexico City Grand Prix,10.0,VER,0.0
Mexico City Grand Prix,10.0,GAS,16.768
Mexico City Grand Prix,10.0,ALO,25.151
Mexico City Grand Prix,10.0,LEC,3.057
Mexico City Grand Prix,10.0,STR,25.984
Mexico City Grand Prix,10.0,SAR,23.863
Mexico City Grand Prix,10.0,MAG,20.401
Mexico City Grand Prix,10.0,TSU,50.224
Mexico City Grand Prix,10.0,ALB,18.588
Mexico City Grand Prix,10.0,ZHO,17.724
Mexico City Grand Prix,10.0,HUL,16.035
Mexico City Grand Prix,10.0,RIC,7.169
Mexico City Grand Prix,10.0,OCO,26.735
Mexico City Grand Prix,10.0,NOR,22.098
Mexico City Grand Prix,10.0,HAM,7.749
Mexico City Grand Prix,10.0,SAI,5.454
Mexico City Grand Prix,10.0,RUS,10.654
Mexico City Grand Prix,10.0,BOT,19.531
Mexico City Grand Prix,10.0,PIA,10.024
Mexico City Grand Prix,11.0,VER,0.0
Mexico City Grand Prix,11.0,GAS,18.042
Mexico City Grand Prix,11.0,ALO,27.834
Mexico City Grand Prix,11.0,LEC,3.299
Mexico City Grand Prix,11.0,STR,26.733
Mexico City Grand Prix,11.0,SAR,24.947
Mexico City Grand Prix,11.0,MAG,21.759
Mexico City Grand Prix,11.0,TSU,49.099
Mexico City Grand Prix,11.0,ALB,19.886
Mexico City Grand Prix,11.0,ZHO,18.912
Mexico City Grand Prix,11.0,HUL,17.434
Mexico City Grand Prix,11.0,RIC,9.106
Mexico City Grand Prix,11.0,OCO,28.369
Mexico City Grand Prix,11.0,NOR,26.125
Mexico City Grand Prix,11.0,HAM,8.074
Mexico City Grand Prix,11.0,SAI,5.692
Mexico City Grand Prix,11.0,RUS,11.669
Mexico City Grand Prix,11.0,BOT,20.736
Mexico City Grand Prix,11.0,PIA,10.932
Mexico City Grand Prix,12.0,VER,0.0
Mexico City Grand Prix,12.0,GAS,19.587
Mexico City Grand Prix,12.0,ALO,29.102
Mexico City Grand Prix,12.0,LEC,3.364
Mexico City Grand Prix,12.0,STR,27.724
Mexico City Grand Prix,12.0,SAR,25.939
Mexico City Grand Prix,12.0,MAG,23.254
Mexico City Grand Prix,12.0,TSU,48.455
Mexico City Grand Prix,12.0,ALB,21.143
Mexico City Grand Prix,12.0,ZHO,20.338
Mexico City Grand Prix,12.0,HUL,18.83
Mexico City Grand Prix,12.0,RIC,9.591
Mexico City Grand Prix,12.0,OCO,29.841
Mexico City Grand Prix,12.0,NOR,46.345
Mexico City Grand Prix,12.0,HAM,8.062
Mexico City Grand Prix,12.0,SAI,6.196
Mexico City Grand Prix,12.0,RUS,12.248
Mexico City Grand Prix,12.0,BOT,22.088
Mexico City Grand Prix,12.0,PIA,11.411
Mexico City Grand Prix,13.0,VER,0.0
Mexico City Grand Prix,13.0,GAS,20.948
Mexico City Grand Prix,13.0,ALO,30.774
Mexico City Grand Prix,13.0,LEC,3.662
Mexico City Grand Prix,13.0,STR,28.916
Mexico City Grand Prix,13.0,SAR,27.19
Mexico City Grand Prix,13.0,MAG,24.717
Mexico City Grand Prix,13.0,TSU,47.887
Mexico City Grand Prix,13.0,ALB,22.793
Mexico City Grand Prix,13.0,ZHO,21.993
Mexico City Grand Prix,13.0,HUL,20.042
Mexico City Grand Prix,13.0,RIC,10.146
Mexico City Grand Prix,13.0,OCO,31.444
Mexico City Grand Prix,13.0,NOR,46.034
Mexico City Grand Prix,13.0,HAM,8.342
Mexico City Grand Prix,13.0,SAI,6.681
Mexico City Grand Prix,13.0,RUS,12.968
Mexico City Grand Prix,13.0,BOT,23.74
Mexico City Grand Prix,13.0,PIA,11.885
Mexico City Grand Prix,14.0,VER,0.0
Mexico City Grand Prix,14.0,GAS,22.256
Mexico City Grand Prix,14.0,ALO,32.258
Mexico City Grand Prix,14.0,LEC,4.287
Mexico City Grand Prix,14.0,STR,30.25
Mexico City Grand Prix,14.0,SAR,28.532
Mexico City Grand Prix,14.0,MAG,26.222
Mexico City Grand Prix,14.0,TSU,47.319
Mexico City Grand Prix,14.0,ALB,24.546
Mexico City Grand Prix,14.0,ZHO,23.9
Mexico City Grand Prix,14.0,HUL,21.61
Mexico City Grand Prix,14.0,RIC,10.479
Mexico City Grand Prix,14.0,OCO,33.036
Mexico City Grand Prix,14.0,NOR,45.54
Mexico City Grand Prix,14.0,HAM,8.486
Mexico City Grand Prix,14.0,SAI,7.057
Mexico City Grand Prix,14.0,RUS,13.921
Mexico City Grand Prix,14.0,BOT,25.407
Mexico City Grand Prix,14.0,PIA,12.33
Mexico City Grand Prix,15.0,VER,0.0
Mexico City Grand Prix,15.0,GAS,23.652
Mexico City Grand Prix,15.0,ALO,33.873
Mexico City Grand Prix,15.0,LEC,4.413
Mexico City Grand Prix,15.0,STR,31.821
Mexico City Grand Prix,15.0,SAR,29.972
Mexico City Grand Prix,15.0,MAG,28.278
Mexico City Grand Prix,15.0,TSU,47.104
Mexico City Grand Prix,15.0,ALB,26.004
Mexico City Grand Prix,15.0,ZHO,26.826999999999998
Mexico City Grand Prix,15.0,HUL,23.024
Mexico City Grand Prix,15.0,RIC,10.881
Mexico City Grand Prix,15.0,OCO,34.637
Mexico City Grand Prix,15.0,NOR,45.12
Mexico City Grand Prix,15.0,HAM,8.603
Mexico City Grand Prix,15.0,SAI,7.537
Mexico City Grand Prix,15.0,RUS,14.597
Mexico City Grand Prix,15.0,BOT,27.641
Mexico City Grand Prix,15.0,PIA,13.007
Mexico City Grand Prix,16.0,VER,0.0
Mexico City Grand Prix,16.0,GAS,25.188
Mexico City Grand Prix,16.0,ALO,35.797
Mexico City Grand Prix,16.0,LEC,4.38
Mexico City Grand Prix,16.0,STR,33.561
Mexico City Grand Prix,16.0,SAR,31.661
Mexico City Grand Prix,16.0,MAG,30.441
Mexico City Grand Prix,16.0,TSU,47.056
Mexico City Grand Prix,16.0,ALB,27.95
Mexico City Grand Prix,16.0,ZHO,28.849
Mexico City Grand Prix,16.0,HUL,24.718
Mexico City Grand Prix,16.0,RIC,11.544
Mexico City Grand Prix,16.0,OCO,36.874
Mexico City Grand Prix,16.0,NOR,45.066
Mexico City Grand Prix,16.0,HAM,8.958
Mexico City Grand Prix,16.0,SAI,8.003
Mexico City Grand Prix,16.0,RUS,16.204
Mexico City Grand Prix,16.0,BOT,29.714
Mexico City Grand Prix,16.0,PIA,13.804
Mexico City Grand Prix,17.0,VER,0.0
Mexico City Grand Prix,17.0,GAS,26.875
Mexico City Grand Prix,17.0,ALO,37.638
Mexico City Grand Prix,17.0,LEC,4.385
Mexico City Grand Prix,17.0,STR,35.421
Mexico City Grand Prix,17.0,SAR,33.299
Mexico City Grand Prix,17.0,MAG,32.327
Mexico City Grand Prix,17.0,TSU,47.273
Mexico City Grand Prix,17.0,ALB,29.528
Mexico City Grand Prix,17.0,ZHO,30.519
Mexico City Grand Prix,17.0,HUL,26.061
Mexico City Grand Prix,17.0,RIC,12.211
Mexico City Grand Prix,17.0,OCO,38.553
Mexico City Grand Prix,17.0,NOR,45.033
Mexico City Grand Prix,17.0,HAM,9.679
Mexico City Grand Prix,17.0,SAI,8.446
Mexico City Grand Prix,17.0,RUS,17.062
Mexico City Grand Prix,17.0,BOT,31.36
Mexico City Grand Prix,17.0,PIA,14.579
Mexico City Grand Prix,18.0,VER,0.0
Mexico City Grand Prix,18.0,GAS,28.367
Mexico City Grand Prix,18.0,ALO,39.427
Mexico City Grand Prix,18.0,LEC,4.627
Mexico City Grand Prix,18.0,STR,37.243
Mexico City Grand Prix,18.0,SAR,34.796
Mexico City Grand Prix,18.0,MAG,34.136
Mexico City Grand Prix,18.0,TSU,47.269
Mexico City Grand Prix,18.0,ALB,31.143
Mexico City Grand Prix,18.0,ZHO,32.148
Mexico City Grand Prix,18.0,HUL,27.452
Mexico City Grand Prix,18.0,RIC,12.843
Mexico City Grand Prix,18.0,OCO,40.599
Mexico City Grand Prix,18.0,NOR,44.825
Mexico City Grand Prix,18.0,HAM,9.859
Mexico City Grand Prix,18.0,SAI,8.933
Mexico City Grand Prix,18.0,RUS,17.442
Mexico City Grand Prix,18.0,BOT,32.892
Mexico City Grand Prix,18.0,PIA,15.346
Mexico City Grand Prix,19.0,VER,0.0
Mexico City Grand Prix,19.0,GAS,26.668
Mexico City Grand Prix,19.0,ALO,37.69
Mexico City Grand Prix,19.0,LEC,1.696
Mexico City Grand Prix,19.0,STR,35.68
Mexico City Grand Prix,19.0,SAR,33.575
Mexico City Grand Prix,19.0,MAG,32.979
Mexico City Grand Prix,19.0,TSU,44.224
Mexico City Grand Prix,19.0,ALB,29.775
Mexico City Grand Prix,19.0,ZHO,30.509
Mexico City Grand Prix,19.0,HUL,25.794
Mexico City Grand Prix,19.0,RIC,10.608
Mexico City Grand Prix,19.0,OCO,38.703
Mexico City Grand Prix,19.0,NOR,41.715
Mexico City Grand Prix,19.0,HAM,7.374
Mexico City Grand Prix,19.0,SAI,6.755
Mexico City Grand Prix,19.0,RUS,14.902
Mexico City Grand Prix,19.0,BOT,31.519
Mexico City Grand Prix,19.0,PIA,13.12
Mexico City Grand Prix,20.0,VER,16.029
Mexico City Grand Prix,20.0,GAS,26.255
Mexico City Grand Prix,20.0,ALO,37.609
Mexico City Grand Prix,20.0,LEC,0.0
Mexico City Grand Prix,20.0,STR,35.707
Mexico City Grand Prix,20.0,SAR,34.276
Mexico City Grand Prix,20.0,MAG,33.336
Mexico City Grand Prix,20.0,TSU,42.79
Mexico City Grand Prix,20.0,ALB,29.98
Mexico City Grand Prix,20.0,ZHO,30.755
Mexico City Grand Prix,20.0,HUL,25.415
Mexico City Grand Prix,20.0,RIC,9.737
Mexico City Grand Prix,20.0,OCO,38.526
Mexico City Grand Prix,20.0,NOR,40.355
Mexico City Grand Prix,20.0,HAM,6.3629999999999995
Mexico City Grand Prix,20.0,SAI,5.665
Mexico City Grand Prix,20.0,RUS,13.781
Mexico City Grand Prix,20.0,BOT,31.419
Mexico City Grand Prix,20.0,PIA,12.296
Mexico City Grand Prix,21.0,VER,15.22
Mexico City Grand Prix,21.0,GAS,27.535
Mexico City Grand Prix,21.0,ALO,40.799
Mexico City Grand Prix,21.0,LEC,0.0
Mexico City Grand Prix,21.0,STR,37.574
Mexico City Grand Prix,21.0,SAR,36.043
Mexico City Grand Prix,21.0,MAG,35.257
Mexico City Grand Prix,21.0,TSU,43.324
Mexico City Grand Prix,21.0,ALB,31.625
Mexico City Grand Prix,21.0,ZHO,35.937
Mexico City Grand Prix,21.0,HUL,26.667
Mexico City Grand Prix,21.0,RIC,10.521
Mexico City Grand Prix,21.0,OCO,41.534
Mexico City Grand Prix,21.0,NOR,41.96
Mexico City Grand Prix,21.0,HAM,7.083
Mexico City Grand Prix,21.0,SAI,6.321
Mexico City Grand Prix,21.0,RUS,14.519
Mexico City Grand Prix,21.0,BOT,33.344
Mexico City Grand Prix,21.0,PIA,13.072
Mexico City Grand Prix,22.0,VER,14.176
Mexico City Grand Prix,22.0,GAS,28.956
Mexico City Grand Prix,22.0,ALO,43.074
Mexico City Grand Prix,22.0,LEC,0.0
Mexico City Grand Prix,22.0,STR,39.176
Mexico City Grand Prix,22.0,SAR,41.13
Mexico City Grand Prix,22.0,MAG,37.071
Mexico City Grand Prix,22.0,TSU,44.924
Mexico City Grand Prix,22.0,ALB,33.113
Mexico City Grand Prix,22.0,ZHO,54.233
Mexico City Grand Prix,22.0,HUL,28.065
Mexico City Grand Prix,22.0,RIC,11.355
Mexico City Grand Prix,22.0,OCO,44.593
Mexico City Grand Prix,22.0,NOR,43.456
Mexico City Grand Prix,22.0,HAM,7.997
Mexico City Grand Prix,22.0,SAI,6.677
Mexico City Grand Prix,22.0,RUS,16.11
Mexico City Grand Prix,22.0,BOT,34.14
Mexico City Grand Prix,22.0,PIA,13.667
Mexico City Grand Prix,23.0,VER,13.079
Mexico City Grand Prix,23.0,GAS,30.438
Mexico City Grand Prix,23.0,ALO,45.134
Mexico City Grand Prix,23.0,LEC,0.0
Mexico City Grand Prix,23.0,STR,40.352
Mexico City Grand Prix,23.0,SAR,60.664
Mexico City Grand Prix,23.0,MAG,41.421
Mexico City Grand Prix,23.0,TSU,45.685
Mexico City Grand Prix,23.0,ALB,34.125
Mexico City Grand Prix,23.0,ZHO,53.938
Mexico City Grand Prix,23.0,HUL,32.787
Mexico City Grand Prix,23.0,RIC,11.796
Mexico City Grand Prix,23.0,OCO,46.787
Mexico City Grand Prix,23.0,NOR,43.061
Mexico City Grand Prix,23.0,HAM,8.35
Mexico City Grand Prix,23.0,SAI,6.961
Mexico City Grand Prix,23.0,RUS,16.505
Mexico City Grand Prix,23.0,BOT,34.987
Mexico City Grand Prix,23.0,PIA,14.915
Mexico City Grand Prix,24.0,VER,13.055
Mexico City Grand Prix,24.0,GAS,31.087
Mexico City Grand Prix,24.0,ALO,47.545
Mexico City Grand Prix,24.0,LEC,0.0
Mexico City Grand Prix,24.0,STR,41.758
Mexico City Grand Prix,24.0,SAR,59.881
Mexico City Grand Prix,24.0,MAG,61.106
Mexico City Grand Prix,24.0,TSU,45.941
Mexico City Grand Prix,24.0,ALB,35.358
Mexico City Grand Prix,24.0,ZHO,53.991
Mexico City Grand Prix,24.0,HUL,52.627
Mexico City Grand Prix,24.0,RIC,12.603
Mexico City Grand Prix,24.0,OCO,48.339
Mexico City Grand Prix,24.0,NOR,43.253
Mexico City Grand Prix,24.0,HAM,11.537
Mexico City Grand Prix,24.0,SAI,7.449
Mexico City Grand Prix,24.0,RUS,17.196
Mexico City Grand Prix,24.0,BOT,36.372
Mexico City Grand Prix,24.0,PIA,15.805
Mexico City Grand Prix,25.0,VER,11.468
Mexico City Grand Prix,25.0,GAS,32.224
Mexico City Grand Prix,25.0,ALO,48.816
Mexico City Grand Prix,25.0,LEC,0.0
Mexico City Grand Prix,25.0,STR,42.549
Mexico City Grand Prix,25.0,SAR,59.519
Mexico City Grand Prix,25.0,MAG,60.311
Mexico City Grand Prix,25.0,TSU,45.87
Mexico City Grand Prix,25.0,ALB,36.23
Mexico City Grand Prix,25.0,ZHO,54.386
Mexico City Grand Prix,25.0,HUL,52.519
Mexico City Grand Prix,25.0,RIC,13.921
Mexico City Grand Prix,25.0,OCO,49.866
Mexico City Grand Prix,25.0,NOR,43.041
Mexico City Grand Prix,25.0,HAM,28.225
Mexico City Grand Prix,25.0,SAI,7.718
Mexico City Grand Prix,25.0,RUS,17.584
Mexico City Grand Prix,25.0,BOT,36.948
Mexico City Grand Prix,25.0,PIA,19.438
Mexico City Grand Prix,26.0,VER,10.731
Mexico City Grand Prix,26.0,GAS,33.429
Mexico City Grand Prix,26.0,ALO,50.288
Mexico City Grand Prix,26.0,LEC,0.0
Mexico City Grand Prix,26.0,STR,44.641
Mexico City Grand Prix,26.0,SAR,59.557
Mexico City Grand Prix,26.0,MAG,60.483
Mexico City Grand Prix,26.0,TSU,46.18
Mexico City Grand Prix,26.0,ALB,37.311
Mexico City Grand Prix,26.0,ZHO,55.3
Mexico City Grand Prix,26.0,HUL,53.09
Mexico City Grand Prix,26.0,RIC,14.427
Mexico City Grand Prix,26.0,OCO,51.245
Mexico City Grand Prix,26.0,NOR,42.534
Mexico City Grand Prix,26.0,HAM,27.386
Mexico City Grand Prix,26.0,SAI,8.018
Mexico City Grand Prix,26.0,RUS,21.04
Mexico City Grand Prix,26.0,BOT,38.494
Mexico City Grand Prix,26.0,PIA,39.175
Mexico City Grand Prix,27.0,VER,9.49
Mexico City Grand Prix,27.0,GAS,34.143
Mexico City Grand Prix,27.0,ALO,51.271
Mexico City Grand Prix,27.0,LEC,0.0
Mexico City Grand Prix,27.0,STR,45.168
Mexico City Grand Prix,27.0,SAR,58.67
Mexico City Grand Prix,27.0,MAG,59.435
Mexico City Grand Prix,27.0,TSU,45.879
Mexico City Grand Prix,27.0,ALB,38.178
Mexico City Grand Prix,27.0,ZHO,55.636
Mexico City Grand Prix,27.0,HUL,53.494
Mexico City Grand Prix,27.0,RIC,17.195
Mexico City Grand Prix,27.0,OCO,52.272
Mexico City Grand Prix,27.0,NOR,42.267
Mexico City Grand Prix,27.0,HAM,26.839
Mexico City Grand Prix,27.0,SAI,8.106
Mexico City Grand Prix,27.0,RUS,40.009
Mexico City Grand Prix,27.0,BOT,39.81
Mexico City Grand Prix,27.0,PIA,38.601
Mexico City Grand Prix,28.0,VER,8.962
Mexico City Grand Prix,28.0,GAS,38.263
Mexico City Grand Prix,28.0,ALO,52.627
Mexico City Grand Prix,28.0,LEC,0.0
Mexico City Grand Prix,28.0,STR,46.312
Mexico City Grand Prix,28.0,SAR,61.27
Mexico City Grand Prix,28.0,MAG,60.33
Mexico City Grand Prix,28.0,TSU,46.896
Mexico City Grand Prix,28.0,ALB,40.197
Mexico City Grand Prix,28.0,ZHO,56.51
Mexico City Grand Prix,28.0,HUL,54.43
Mexico City Grand Prix,28.0,RIC,36.025
Mexico City Grand Prix,28.0,OCO,53.716
Mexico City Grand Prix,28.0,NOR,42.883
Mexico City Grand Prix,28.0,HAM,26.621
Mexico City Grand Prix,28.0,SAI,8.574
Mexico City Grand Prix,28.0,RUS,40.34
