Event,Lap,Driver,GapToLeader_Secs
Dutch Grand Prix,43.0,ALB,67.26
Dutch Grand Prix,43.0,OCO,78.861
Dutch Grand Prix,43.0,SAR,80.852
Dutch Grand Prix,43.0,TSU,81.327
Dutch Grand Prix,43.0,MAG,87.524
Dutch Grand Prix,43.0,BOT,83.581
Dutch Grand Prix,43.0,ZHO,103.586
Dutch Grand Prix,44.0,NOR,0.0
Dutch Grand Prix,44.0,VER,11.562
Dutch Grand Prix,44.0,LEC,17.643
Dutch Grand Prix,44.0,PIA,18.965
Dutch Grand Prix,44.0,SAI,26.529
Dutch Grand Prix,44.0,PER,26.244
Dutch Grand Prix,44.0,RUS,24.146
Dutch Grand Prix,44.0,HAM,31.587
Dutch Grand Prix,44.0,GAS,63.332
Dutch Grand Prix,44.0,ALO,65.494
Dutch Grand Prix,44.0,HUL,54.593
Dutch Grand Prix,44.0,RIC,69.403
Dutch Grand Prix,44.0,STR,67.533
Dutch Grand Prix,44.0,ALB,69.139
Dutch Grand Prix,44.0,OCO,80.134
Dutch Grand Prix,44.0,SAR,82.826
Dutch Grand Prix,44.0,TSU,83.131
Dutch Grand Prix,44.0,MAG,88.451
Dutch Grand Prix,44.0,BOT,104.858
Dutch Grand Prix,44.0,ZHO,107.176
Dutch Grand Prix,45.0,NOR,0.0
Dutch Grand Prix,45.0,VER,11.83
Dutch Grand Prix,45.0,LEC,17.922
Dutch Grand Prix,45.0,PIA,18.708
Dutch Grand Prix,45.0,SAI,26.841
Dutch Grand Prix,45.0,PER,26.551
Dutch Grand Prix,45.0,RUS,24.225
Dutch Grand Prix,45.0,HAM,32.778
Dutch Grand Prix,45.0,GAS,64.122
Dutch Grand Prix,45.0,ALO,66.648
Dutch Grand Prix,45.0,HUL,55.745
Dutch Grand Prix,45.0,RIC,70.865
Dutch Grand Prix,45.0,STR,68.483
Dutch Grand Prix,45.0,ALB,70.765
Dutch Grand Prix,45.0,OCO,81.17
Dutch Grand Prix,45.0,SAR,84.606
Dutch Grand Prix,45.0,TSU,84.87
Dutch Grand Prix,45.0,MAG,88.851
Dutch Grand Prix,45.0,BOT,105.849
Dutch Grand Prix,45.0,ZHO,111.318
Dutch Grand Prix,46.0,NOR,0.0
Dutch Grand Prix,46.0,VER,12.382
Dutch Grand Prix,46.0,LEC,18.19
Dutch Grand Prix,46.0,PIA,18.701999999999998
Dutch Grand Prix,46.0,SAI,27.298
Dutch Grand Prix,46.0,PER,27.051
Dutch Grand Prix,46.0,RUS,24.468
Dutch Grand Prix,46.0,HAM,33.686
Dutch Grand Prix,46.0,GAS,65.13
Dutch Grand Prix,46.0,ALO,67.876
Dutch Grand Prix,46.0,HUL,56.988
Dutch Grand Prix,46.0,RIC,72.087
Dutch Grand Prix,46.0,STR,69.663
Dutch Grand Prix,46.0,ALB,73.406
Dutch Grand Prix,46.0,OCO,82.708
Dutch Grand Prix,46.0,SAR,88.614
Dutch Grand Prix,46.0,TSU,88.658
Dutch Grand Prix,46.0,MAG,89.7
Dutch Grand Prix,46.0,BOT,107.398
Dutch Grand Prix,46.0,ZHO,114.571
Dutch Grand Prix,47.0,NOR,0.0
Dutch Grand Prix,47.0,VER,12.81
Dutch Grand Prix,47.0,LEC,18.594
Dutch Grand Prix,47.0,PIA,19.067
Dutch Grand Prix,47.0,SAI,27.511
Dutch Grand Prix,47.0,PER,28.645
Dutch Grand Prix,47.0,RUS,24.64
Dutch Grand Prix,47.0,HAM,34.562
Dutch Grand Prix,47.0,GAS,66.24
Dutch Grand Prix,47.0,ALO,68.733
Dutch Grand Prix,47.0,HUL,57.926
Dutch Grand Prix,47.0,RIC,73.067
Dutch Grand Prix,47.0,STR,70.512
Dutch Grand Prix,47.0,ALB,76.167
Dutch Grand Prix,47.0,OCO,83.527
Dutch Grand Prix,47.0,SAR,90.565
Dutch Grand Prix,47.0,TSU,91.018
Dutch Grand Prix,47.0,MAG,91.23
Dutch Grand Prix,47.0,BOT,110.82
Dutch Grand Prix,47.0,ZHO,117.216
Dutch Grand Prix,48.0,NOR,0.0
Dutch Grand Prix,48.0,VER,13.015
Dutch Grand Prix,48.0,LEC,18.898
Dutch Grand Prix,48.0,PIA,19.445
Dutch Grand Prix,48.0,SAI,28.166
Dutch Grand Prix,48.0,PER,29.47
Dutch Grand Prix,48.0,RUS,25.225
Dutch Grand Prix,48.0,HAM,38.036
Dutch Grand Prix,48.0,GAS,66.83
Dutch Grand Prix,48.0,ALO,69.438
Dutch Grand Prix,48.0,HUL,59.088
Dutch Grand Prix,48.0,RIC,75.889
Dutch Grand Prix,48.0,STR,71.472
Dutch Grand Prix,48.0,ALB,77.999
Dutch Grand Prix,48.0,OCO,84.83
Dutch Grand Prix,48.0,SAR,91.919
Dutch Grand Prix,48.0,TSU,92.314
Dutch Grand Prix,48.0,MAG,92.706
Dutch Grand Prix,48.0,BOT,112.188
Dutch Grand Prix,48.0,ZHO,119.678
Dutch Grand Prix,49.0,NOR,0.0
Dutch Grand Prix,49.0,VER,13.233
Dutch Grand Prix,49.0,LEC,19.274
Dutch Grand Prix,49.0,PIA,19.948
Dutch Grand Prix,49.0,SAI,28.278
Dutch Grand Prix,49.0,PER,30.051
Dutch Grand Prix,49.0,RUS,25.41
Dutch Grand Prix,49.0,HAM,56.737
Dutch Grand Prix,49.0,GAS,67.525
Dutch Grand Prix,49.0,ALO,70.174
Dutch Grand Prix,49.0,HUL,60.23
Dutch Grand Prix,49.0,RIC,76.891
Dutch Grand Prix,49.0,STR,72.205
Dutch Grand Prix,49.0,ALB,79.461
Dutch Grand Prix,49.0,OCO,86.176
Dutch Grand Prix,49.0,SAR,93.171
Dutch Grand Prix,49.0,TSU,93.533
Dutch Grand Prix,49.0,MAG,96.197
Dutch Grand Prix,49.0,BOT,113.903
Dutch Grand Prix,49.0,ZHO,121.832
Dutch Grand Prix,50.0,NOR,0.0
Dutch Grand Prix,50.0,VER,13.681000000000001
Dutch Grand Prix,50.0,LEC,20.11
Dutch Grand Prix,50.0,PIA,20.698
Dutch Grand Prix,50.0,SAI,28.665
Dutch Grand Prix,50.0,PER,30.79
Dutch Grand Prix,50.0,RUS,25.996
Dutch Grand Prix,50.0,HAM,56.045
Dutch Grand Prix,50.0,GAS,68.593
Dutch Grand Prix,50.0,ALO,70.867
Dutch Grand Prix,50.0,HUL,61.46
Dutch Grand Prix,50.0,RIC,78.025
Dutch Grand Prix,50.0,STR,73.304
Dutch Grand Prix,50.0,ALB,81.204
Dutch Grand Prix,50.0,OCO,86.991
Dutch Grand Prix,50.0,SAR,96.816
Dutch Grand Prix,50.0,TSU,97.25
Dutch Grand Prix,50.0,MAG,97.566
Dutch Grand Prix,50.0,BOT,115.676
Dutch Grand Prix,50.0,ZHO,124.608
Dutch Grand Prix,51.0,NOR,0.0
Dutch Grand Prix,51.0,VER,13.988
Dutch Grand Prix,51.0,LEC,20.295
Dutch Grand Prix,51.0,PIA,21.031
Dutch Grand Prix,51.0,SAI,28.805
Dutch Grand Prix,51.0,PER,31.078
Dutch Grand Prix,51.0,RUS,26.427
Dutch Grand Prix,51.0,HAM,55.26
Dutch Grand Prix,51.0,GAS,69.244
Dutch Grand Prix,51.0,ALO,71.049
Dutch Grand Prix,51.0,HUL,62.333
Dutch Grand Prix,51.0,RIC,78.502
Dutch Grand Prix,51.0,STR,73.727
Dutch Grand Prix,51.0,ALB,82.275
Dutch Grand Prix,51.0,OCO,89.915
Dutch Grand Prix,51.0,SAR,98.242
Dutch Grand Prix,51.0,TSU,98.601
Dutch Grand Prix,51.0,MAG,99.064
Dutch Grand Prix,51.0,BOT,117.297
Dutch Grand Prix,51.0,ZHO,130.585
Dutch Grand Prix,52.0,NOR,0.0
Dutch Grand Prix,52.0,VER,14.533
Dutch Grand Prix,52.0,LEC,20.254
Dutch Grand Prix,52.0,PIA,21.46
Dutch Grand Prix,52.0,SAI,28.949
Dutch Grand Prix,52.0,PER,31.437
Dutch Grand Prix,52.0,RUS,27.084
Dutch Grand Prix,52.0,HAM,54.62
Dutch Grand Prix,52.0,GAS,69.753
Dutch Grand Prix,52.0,ALO,71.513
Dutch Grand Prix,52.0,HUL,63.502
Dutch Grand Prix,52.0,RIC,79.037
Dutch Grand Prix,52.0,STR,76.512
Dutch Grand Prix,52.0,ALB,83.632
Dutch Grand Prix,52.0,OCO,91.135
Dutch Grand Prix,52.0,SAR,99.954
Dutch Grand Prix,52.0,TSU,100.272
Dutch Grand Prix,52.0,MAG,100.796
Dutch Grand Prix,52.0,BOT,119.04
Dutch Grand Prix,52.0,ZHO,155.302
Dutch Grand Prix,53.0,NOR,0.0
Dutch Grand Prix,53.0,VER,14.617
Dutch Grand Prix,53.0,LEC,20.49
Dutch Grand Prix,53.0,PIA,22.062
Dutch Grand Prix,53.0,SAI,29.059
Dutch Grand Prix,53.0,PER,31.965
Dutch Grand Prix,53.0,RUS,27.787
Dutch Grand Prix,53.0,HAM,54.145
Dutch Grand Prix,53.0,GAS,70.002
Dutch Grand Prix,53.0,ALO,71.823
Dutch Grand Prix,53.0,HUL,64.497
Dutch Grand Prix,53.0,RIC,79.932
Dutch Grand Prix,53.0,STR,77.214
Dutch Grand Prix,53.0,ALB,85.385
Dutch Grand Prix,53.0,OCO,92.345
Dutch Grand Prix,53.0,SAR,101.495
Dutch Grand Prix,53.0,TSU,102.013
Dutch Grand Prix,53.0,MAG,102.358
Dutch Grand Prix,53.0,BOT,120.659
Dutch Grand Prix,53.0,ZHO,156.477
Dutch Grand Prix,54.0,NOR,0.0
Dutch Grand Prix,54.0,VER,15.167
Dutch Grand Prix,54.0,LEC,21.097
Dutch Grand Prix,54.0,PIA,22.596
Dutch Grand Prix,54.0,SAI,29.74
Dutch Grand Prix,54.0,PER,32.666
Dutch Grand Prix,54.0,RUS,32.401
Dutch Grand Prix,54.0,HAM,54.03
Dutch Grand Prix,54.0,GAS,70.389
Dutch Grand Prix,54.0,ALO,72.394
Dutch Grand Prix,54.0,HUL,66.208
Dutch Grand Prix,54.0,RIC,80.838
Dutch Grand Prix,54.0,STR,78.216
Dutch Grand Prix,54.0,ALB,90.072
Dutch Grand Prix,54.0,OCO,93.739
Dutch Grand Prix,54.0,SAR,103.644
Dutch Grand Prix,54.0,TSU,104.046
Dutch Grand Prix,54.0,MAG,105.818
Dutch Grand Prix,54.0,BOT,122.257
Dutch Grand Prix,54.0,ZHO,157.769
Dutch Grand Prix,55.0,NOR,0.0
Dutch Grand Prix,55.0,VER,15.326
Dutch Grand Prix,55.0,LEC,22.113
Dutch Grand Prix,55.0,PIA,23.302
Dutch Grand Prix,55.0,SAI,30.484
Dutch Grand Prix,55.0,PER,33.517
Dutch Grand Prix,55.0,RUS,51.03
Dutch Grand Prix,55.0,HAM,53.875
Dutch Grand Prix,55.0,GAS,71.046
Dutch Grand Prix,55.0,ALO,73.037
Dutch Grand Prix,55.0,HUL,68.058
Dutch Grand Prix,55.0,RIC,81.658
Dutch Grand Prix,55.0,STR,78.988
Dutch Grand Prix,55.0,ALB,110.226
Dutch Grand Prix,55.0,OCO,94.971
Dutch Grand Prix,55.0,SAR,106.645
Dutch Grand Prix,55.0,TSU,107.243
Dutch Grand Prix,55.0,MAG,107.605
Dutch Grand Prix,55.0,BOT,123.962
Dutch Grand Prix,55.0,ZHO,158.973
Dutch Grand Prix,56.0,NOR,0.0
Dutch Grand Prix,56.0,VER,15.575
Dutch Grand Prix,56.0,LEC,22.374
Dutch Grand Prix,56.0,PIA,23.565
Dutch Grand Prix,56.0,SAI,30.8
Dutch Grand Prix,56.0,PER,34.222
Dutch Grand Prix,56.0,RUS,50.186
Dutch Grand Prix,56.0,HAM,53.539
Dutch Grand Prix,56.0,GAS,71.449
Dutch Grand Prix,56.0,ALO,73.414
Dutch Grand Prix,56.0,HUL,69.706
Dutch Grand Prix,56.0,RIC,82.196
Dutch Grand Prix,56.0,STR,79.568
Dutch Grand Prix,56.0,ALB,110.744
Dutch Grand Prix,56.0,OCO,96.107
Dutch Grand Prix,56.0,SAR,108.143
Dutch Grand Prix,56.0,TSU,108.67
Dutch Grand Prix,56.0,MAG,110.543
Dutch Grand Prix,56.0,BOT,126.997
Dutch Grand Prix,56.0,ZHO,160.197
Dutch Grand Prix,57.0,NOR,0.0
Dutch Grand Prix,57.0,VER,15.721
Dutch Grand Prix,57.0,LEC,22.481
Dutch Grand Prix,57.0,PIA,23.786
Dutch Grand Prix,57.0,SAI,30.585
Dutch Grand Prix,57.0,PER,35.069
Dutch Grand Prix,57.0,RUS,49.246
Dutch Grand Prix,57.0,HAM,53.022
Dutch Grand Prix,57.0,GAS,71.729
Dutch Grand Prix,57.0,ALO,74.785
Dutch Grand Prix,57.0,HUL,71.1
Dutch Grand Prix,57.0,RIC,83.021
Dutch Grand Prix,57.0,STR,80.632
Dutch Grand Prix,57.0,ALB,111.774
Dutch Grand Prix,57.0,OCO,100.727
Dutch Grand Prix,57.0,SAR,109.762
Dutch Grand Prix,57.0,TSU,111.643
Dutch Grand Prix,57.0,MAG,112.578
Dutch Grand Prix,57.0,BOT,130.593
Dutch Grand Prix,57.0,ZHO,161.75
Dutch Grand Prix,58.0,NOR,0.0
Dutch Grand Prix,58.0,VER,15.978
Dutch Grand Prix,58.0,LEC,22.863
Dutch Grand Prix,58.0,PIA,23.76
Dutch Grand Prix,58.0,SAI,29.994
Dutch Grand Prix,58.0,PER,36.169
Dutch Grand Prix,58.0,RUS,48.277
Dutch Grand Prix,58.0,HAM,52.401
Dutch Grand Prix,58.0,GAS,72.425
Dutch Grand Prix,58.0,ALO,76.784
Dutch Grand Prix,58.0,HUL,72.109
Dutch Grand Prix,58.0,RIC,83.41
Dutch Grand Prix,58.0,STR,81.283
Dutch Grand Prix,58.0,ALB,112.716
Dutch Grand Prix,58.0,OCO,101.565
Dutch Grand Prix,58.0,SAR,113.336
Dutch Grand Prix,58.0,TSU,113.458
Dutch Grand Prix,58.0,MAG,114.042
Dutch Grand Prix,58.0,BOT,131.564
Dutch Grand Prix,58.0,ZHO,163.065
Dutch Grand Prix,59.0,NOR,0.0
Dutch Grand Prix,59.0,VER,16.131
Dutch Grand Prix,59.0,LEC,22.774
Dutch Grand Prix,59.0,PIA,23.833
Dutch Grand Prix,59.0,SAI,29.503
Dutch Grand Prix,59.0,PER,36.477
Dutch Grand Prix,59.0,RUS,47.37
Dutch Grand Prix,59.0,HAM,51.39
Dutch Grand Prix,59.0,GAS,73.029
Dutch Grand Prix,59.0,ALO,77.157
Dutch Grand Prix,59.0,HUL,72.787
Dutch Grand Prix,59.0,RIC,84.106
Dutch Grand Prix,59.0,STR,81.813
Dutch Grand Prix,59.0,ALB,112.524
Dutch Grand Prix,59.0,OCO,102.372
Dutch Grand Prix,59.0,SAR,115.197
Dutch Grand Prix,59.0,TSU,115.468
Dutch Grand Prix,59.0,MAG,115.943
Dutch Grand Prix,59.0,BOT,132.81
Dutch Grand Prix,59.0,ZHO,164.445
Dutch Grand Prix,60.0,NOR,0.0
Dutch Grand Prix,60.0,VER,16.613
Dutch Grand Prix,60.0,LEC,23.171
Dutch Grand Prix,60.0,PIA,24.306
Dutch Grand Prix,60.0,SAI,29.85
Dutch Grand Prix,60.0,PER,37.156
Dutch Grand Prix,60.0,RUS,46.942
Dutch Grand Prix,60.0,HAM,50.849
Dutch Grand Prix,60.0,GAS,75.094
Dutch Grand Prix,60.0,ALO,78.26
Dutch Grand Prix,60.0,HUL,76.854
Dutch Grand Prix,60.0,RIC,85.118
Dutch Grand Prix,60.0,STR,82.919
Dutch Grand Prix,60.0,ALB,112.609
Dutch Grand Prix,60.0,OCO,103.483
Dutch Grand Prix,60.0,SAR,117.273
Dutch Grand Prix,60.0,TSU,117.755
Dutch Grand Prix,60.0,MAG,118.03
Dutch Grand Prix,60.0,BOT,134.931
Dutch Grand Prix,60.0,ZHO,167.568
Dutch Grand Prix,61.0,NOR,0.0
Dutch Grand Prix,61.0,VER,16.961
Dutch Grand Prix,61.0,LEC,23.128
Dutch Grand Prix,61.0,PIA,24.272
Dutch Grand Prix,61.0,SAI,30.048
Dutch Grand Prix,61.0,PER,37.173
Dutch Grand Prix,61.0,RUS,46.182
Dutch Grand Prix,61.0,HAM,49.841
Dutch Grand Prix,61.0,GAS,76.419
Dutch Grand Prix,61.0,ALO,78.72
Dutch Grand Prix,61.0,HUL,78.249
Dutch Grand Prix,61.0,RIC,85.616
Dutch Grand Prix,61.0,STR,83.321
Dutch Grand Prix,61.0,ALB,112.82
Dutch Grand Prix,61.0,OCO,105.952
Dutch Grand Prix,61.0,SAR,119.017
Dutch Grand Prix,61.0,TSU,119.319
Dutch Grand Prix,61.0,MAG,119.984
Dutch Grand Prix,61.0,BOT,136.219
Dutch Grand Prix,61.0,ZHO,168.921
Dutch Grand Prix,62.0,NOR,0.0
Dutch Grand Prix,62.0,VER,16.894
Dutch Grand Prix,62.0,LEC,22.705
Dutch Grand Prix,62.0,PIA,24.096
Dutch Grand Prix,62.0,SAI,30.118
Dutch Grand Prix,62.0,PER,37.199
Dutch Grand Prix,62.0,RUS,45.891
Dutch Grand Prix,62.0,HAM,48.711
Dutch Grand Prix,62.0,GAS,76.651
Dutch Grand Prix,62.0,ALO,79.696
Dutch Grand Prix,62.0,HUL,79.536
Dutch Grand Prix,62.0,RIC,86.052
Dutch Grand Prix,62.0,STR,83.796
Dutch Grand Prix,62.0,ALB,112.659
Dutch Grand Prix,62.0,OCO,106.942
Dutch Grand Prix,62.0,SAR,121.229
Dutch Grand Prix,62.0,TSU,122.084
Dutch Grand Prix,62.0,MAG,123.739
Dutch Grand Prix,62.0,BOT,137.806
Dutch Grand Prix,62.0,ZHO,170.169
Dutch Grand Prix,63.0,NOR,0.0
Dutch Grand Prix,63.0,VER,17.672
Dutch Grand Prix,63.0,LEC,23.548000000000002
Dutch Grand Prix,63.0,PIA,24.751
Dutch Grand Prix,63.0,SAI,30.625
Dutch Grand Prix,63.0,PER,37.97
Dutch Grand Prix,63.0,RUS,47.012
Dutch Grand Prix,63.0,HAM,48.823
Dutch Grand Prix,63.0,GAS,77.692
Dutch Grand Prix,63.0,ALO,81.039
Dutch Grand Prix,63.0,HUL,82.533
Dutch Grand Prix,63.0,RIC,87.155
Dutch Grand Prix,63.0,STR,85.178
Dutch Grand Prix,63.0,ALB,113.632
Dutch Grand Prix,63.0,OCO,108.25
Dutch Grand Prix,63.0,SAR,124.746
Dutch Grand Prix,63.0,TSU,125.349
Dutch Grand Prix,63.0,MAG,125.828
Dutch Grand Prix,63.0,BOT,139.869
Dutch Grand Prix,63.0,ZHO,171.73
Dutch Grand Prix,64.0,NOR,0.0
Dutch Grand Prix,64.0,VER,18.101
Dutch Grand Prix,64.0,LEC,23.664
Dutch Grand Prix,64.0,PIA,24.825
Dutch Grand Prix,64.0,SAI,30.372
Dutch Grand Prix,64.0,PER,37.811
Dutch Grand Prix,64.0,RUS,46.923
Dutch Grand Prix,64.0,HAM,48.797
Dutch Grand Prix,64.0,GAS,78.215
Dutch Grand Prix,64.0,ALO,81.478
Dutch Grand Prix,64.0,HUL,83.995
Dutch Grand Prix,64.0,RIC,87.85
Dutch Grand Prix,64.0,STR,86.145
Dutch Grand Prix,64.0,ALB,113.468
Dutch Grand Prix,64.0,OCO,109.145
Dutch Grand Prix,64.0,SAR,126.322
Dutch Grand Prix,64.0,TSU,126.795
Dutch Grand Prix,64.0,MAG,127.335
Dutch Grand Prix,64.0,BOT,141.372
Dutch Grand Prix,64.0,ZHO,176.212
Dutch Grand Prix,65.0,NOR,0.0
Dutch Grand Prix,65.0,VER,18.307
Dutch Grand Prix,65.0,LEC,23.759
Dutch Grand Prix,65.0,PIA,25.091
Dutch Grand Prix,65.0,SAI,30.258
Dutch Grand Prix,65.0,PER,37.957
Dutch Grand Prix,65.0,RUS,46.484
Dutch Grand Prix,65.0,HAM,48.021
Dutch Grand Prix,65.0,GAS,78.923
Dutch Grand Prix,65.0,ALO,81.89
Dutch Grand Prix,65.0,HUL,85.463
Dutch Grand Prix,65.0,RIC,88.6
Dutch Grand Prix,65.0,STR,87.07
Dutch Grand Prix,65.0,ALB,113.784
Dutch Grand Prix,65.0,OCO,110.1
Dutch Grand Prix,65.0,SAR,127.954
Dutch Grand Prix,65.0,TSU,128.428
Dutch Grand Prix,65.0,MAG,129.216
Dutch Grand Prix,65.0,BOT,142.82
Dutch Grand Prix,65.0,ZHO,177.462
Dutch Grand Prix,66.0,NOR,0.0
Dutch Grand Prix,66.0,VER,18.735
Dutch Grand Prix,66.0,LEC,24.017
Dutch Grand Prix,66.0,PIA,25.106
Dutch Grand Prix,66.0,SAI,30.384
Dutch Grand Prix,66.0,PER,37.943
Dutch Grand Prix,66.0,RUS,46.261
Dutch Grand Prix,66.0,HAM,47.64
Dutch Grand Prix,66.0,GAS,79.628
Dutch Grand Prix,66.0,ALO,82.551
Dutch Grand Prix,66.0,HUL,86.953
Dutch Grand Prix,66.0,RIC,89.457
Dutch Grand Prix,66.0,STR,88.269
Dutch Grand Prix,66.0,ALB,114.255
Dutch Grand Prix,66.0,OCO,111.247
Dutch Grand Prix,66.0,SAR,129.798
Dutch Grand Prix,66.0,TSU,130.216
Dutch Grand Prix,66.0,MAG,130.853
Dutch Grand Prix,66.0,BOT,144.675
Dutch Grand Prix,66.0,ZHO,178.575
Dutch Grand Prix,67.0,NOR,0.0
Dutch Grand Prix,67.0,VER,19.298
Dutch Grand Prix,67.0,LEC,24.1
Dutch Grand Prix,67.0,PIA,25.393
Dutch Grand Prix,67.0,SAI,30.794
Dutch Grand Prix,67.0,PER,38.104
Dutch Grand Prix,67.0,RUS,45.86
Dutch Grand Prix,67.0,HAM,47.358
Dutch Grand Prix,67.0,GAS,80.007
Dutch Grand Prix,67.0,ALO,83.513
Dutch Grand Prix,67.0,HUL,88.183
Dutch Grand Prix,67.0,RIC,90.218
Dutch Grand Prix,67.0,STR,89.515
Dutch Grand Prix,67.0,ALB,114.566
Dutch Grand Prix,67.0,OCO,113.965
Dutch Grand Prix,67.0,SAR,131.272
Dutch Grand Prix,67.0,TSU,131.864
Dutch Grand Prix,67.0,MAG,132.488
Dutch Grand Prix,67.0,BOT,146.376
Dutch Grand Prix,67.0,ZHO,179.611
Dutch Grand Prix,68.0,NOR,0.0
Dutch Grand Prix,68.0,VER,19.69
Dutch Grand Prix,68.0,LEC,24.273
Dutch Grand Prix,68.0,PIA,25.51
Dutch Grand Prix,68.0,SAI,31.185
Dutch Grand Prix,68.0,PER,38.576
Dutch Grand Prix,68.0,RUS,45.403
Dutch Grand Prix,68.0,HAM,47.051
Dutch Grand Prix,68.0,GAS,80.678
Dutch Grand Prix,68.0,ALO,84.88
Dutch Grand Prix,68.0,HUL,89.553
Dutch Grand Prix,68.0,RIC,91.238
Dutch Grand Prix,68.0,STR,90.841
Dutch Grand Prix,68.0,ALB,114.916
Dutch Grand Prix,68.0,OCO,114.715
Dutch Grand Prix,68.0,SAR,132.983
Dutch Grand Prix,68.0,TSU,133.396
Dutch Grand Prix,68.0,MAG,133.878
Dutch Grand Prix,68.0,BOT,148.11
Dutch Grand Prix,68.0,ZHO,182.708
Dutch Grand Prix,69.0,NOR,0.0
Dutch Grand Prix,69.0,VER,20.005
Dutch Grand Prix,69.0,LEC,24.629
Dutch Grand Prix,69.0,PIA,25.936
Dutch Grand Prix,69.0,SAI,31.658
Dutch Grand Prix,69.0,PER,38.506
Dutch Grand Prix,69.0,RUS,44.824
Dutch Grand Prix,69.0,HAM,46.81
Dutch Grand Prix,69.0,GAS,81.302
Dutch Grand Prix,69.0,ALO,86.434
Dutch Grand Prix,69.0,HUL,90.777
Dutch Grand Prix,69.0,RIC,92.636
Dutch Grand Prix,69.0,STR,92.129
Dutch Grand Prix,69.0,ALB,115.136
Dutch Grand Prix,69.0,OCO,117.276
Dutch Grand Prix,69.0,SAR,135.328
Dutch Grand Prix,69.0,TSU,135.548
Dutch Grand Prix,69.0,MAG,135.811
Dutch Grand Prix,69.0,BOT,150.737
Dutch Grand Prix,69.0,ZHO,183.916
Dutch Grand Prix,70.0,NOR,0.0
Dutch Grand Prix,70.0,VER,20.287
Dutch Grand Prix,70.0,LEC,24.523
Dutch Grand Prix,70.0,PIA,26.079
Dutch Grand Prix,70.0,SAI,31.888
Dutch Grand Prix,70.0,PER,38.486
Dutch Grand Prix,70.0,RUS,44.16
Dutch Grand Prix,70.0,HAM,47.837
Dutch Grand Prix,70.0,GAS,81.875
Dutch Grand Prix,70.0,ALO,87.385
Dutch Grand Prix,70.0,HUL,91.816
Dutch Grand Prix,70.0,RIC,93.675
Dutch Grand Prix,70.0,STR,93.416
Dutch Grand Prix,70.0,ALB,115.101
Dutch Grand Prix,70.0,OCO,119.756
Dutch Grand Prix,70.0,SAR,137.163
Dutch Grand Prix,70.0,TSU,137.58
Dutch Grand Prix,70.0,MAG,138.238
Dutch Grand Prix,70.0,BOT,152.072
Dutch Grand Prix,70.0,ZHO,184.843
Dutch Grand Prix,71.0,NOR,0.0
Dutch Grand Prix,71.0,VER,20.824
Dutch Grand Prix,71.0,LEC,24.491
Dutch Grand Prix,71.0,PIA,26.062
Dutch Grand Prix,71.0,SAI,31.323
Dutch Grand Prix,71.0,PER,38.403
Dutch Grand Prix,71.0,RUS,43.975
Dutch Grand Prix,71.0,HAM,47.728
Dutch Grand Prix,71.0,GAS,82.421
Dutch Grand Prix,71.0,ALO,87.35
Dutch Grand Prix,71.0,HUL,93.031
Dutch Grand Prix,71.0,RIC,94.884
Dutch Grand Prix,71.0,STR,94.529
Dutch Grand Prix,71.0,ALB,114.528
Dutch Grand Prix,71.0,OCO,120.695
Dutch Grand Prix,71.0,SAR,138.356
Dutch Grand Prix,71.0,TSU,138.963
Dutch Grand Prix,71.0,MAG,139.524
Dutch Grand Prix,72.0,NOR,0.0
Dutch Grand Prix,72.0,VER,22.896
Dutch Grand Prix,72.0,LEC,25.439
Dutch Grand Prix,72.0,PIA,27.337
Dutch Grand Prix,72.0,SAI,32.137
Dutch Grand Prix,72.0,PER,39.542
Dutch Grand Prix,72.0,RUS,44.617
Dutch Grand Prix,72.0,HAM,49.599
Italian Grand Prix,1.0,LEC,0.556
Italian Grand Prix,1.0,PIA,0.0
Italian Grand Prix,1.0,NOR,1.3479999999999999
Italian Grand Prix,1.0,SAI,1.722
Italian Grand Prix,1.0,HAM,2.051
Italian Grand Prix,1.0,VER,2.731
Italian Grand Prix,1.0,RUS,3.8890000000000002
Italian Grand Prix,1.0,PER,4.075
Italian Grand Prix,1.0,ALB,4.342
Italian Grand Prix,1.0,MAG,6.308
Italian Grand Prix,1.0,ALO,4.788
Italian Grand Prix,1.0,COL,8.262
Italian Grand Prix,1.0,RIC,5.481
Italian Grand Prix,1.0,OCO,7.809
Italian Grand Prix,1.0,GAS,7.25
Italian Grand Prix,1.0,BOT,8.752
Italian Grand Prix,1.0,HUL,7.896
Italian Grand Prix,1.0,ZHO,9.109
Italian Grand Prix,1.0,STR,8.187
Italian Grand Prix,1.0,TSU,7.612
Italian Grand Prix,2.0,LEC,0.836
Italian Grand Prix,2.0,PIA,0.0
Italian Grand Prix,2.0,NOR,1.69
Italian Grand Prix,2.0,SAI,2.337
Italian Grand Prix,2.0,HAM,2.9779999999999998
Italian Grand Prix,2.0,VER,3.785
Italian Grand Prix,2.0,RUS,4.828
Italian Grand Prix,2.0,PER,5.37
Italian Grand Prix,2.0,ALB,6.237
Italian Grand Prix,2.0,MAG,8.397
Italian Grand Prix,2.0,ALO,6.908
Italian Grand Prix,2.0,COL,10.991
Italian Grand Prix,2.0,RIC,7.542
Italian Grand Prix,2.0,OCO,9.53
Italian Grand Prix,2.0,GAS,8.74
Italian Grand Prix,2.0,BOT,12.013
Italian Grand Prix,2.0,HUL,10.292
